'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'AcsCycleCount,'AcsCycleTimeoutCount,'AcsCycleOasysCount,'AcsTlmTimeMax,'AcsTlmLast,'AcsTlmAve,'AcsOasysTimeMax,'AcsOasysLast,'AcsOasysAve,'AcsCycleTimeMax,'AcsCycleLast,'AcsCycleAve
2014-02-02 20:39:00,269,444645607453,20291,138,20162,1441,453,456,1070,156,268,5015,681,813
2014-02-02 20:40:05,991,444645673175,20324,138,20195,1441,452,456,1070,396,268,5015,924,813
2014-02-02 20:41:11,372,444645738556,20356,139,20225,1441,453,456,1356,394,268,5015,927,814
2014-02-02 20:42:16,147,444645803331,20388,139,20258,1441,452,456,1356,396,269,5015,930,814
2014-02-02 20:43:21,213,444645868397,20421,139,20290,1441,452,456,1356,343,269,5015,867,814
2014-02-02 20:44:26,189,444645933373,20453,139,20323,1441,453,456,1356,396,269,5015,927,814
2014-02-02 20:45:31,350,444645998534,20486,139,20355,1441,452,456,1356,395,269,5015,924,814
2014-02-02 20:46:36,161,444646063345,20518,139,20388,1441,451,456,1356,325,269,5015,854,815
2014-02-02 20:47:41,845,444646129029,20551,139,20421,1441,523,456,1356,399,269,5015,994,815
2014-02-02 20:48:46,227,444646193411,20583,139,20453,1441,453,456,1356,333,270,5015,865,815
2014-02-02 20:49:51,772,444646258956,20616,139,20486,1441,501,456,1356,334,270,5015,934,815
2014-02-02 20:50:56,232,444646323416,20648,139,20518,1441,452,456,1356,272,270,5015,803,815
2014-02-02 20:52:01,745,444646388929,20681,139,20551,1441,500,456,1356,330,270,5015,911,815
2014-02-02 20:53:06,471,444646453655,20713,139,20583,1441,453,456,1356,402,270,5015,927,815
2014-02-02 20:54:11,883,444646519067,20746,139,20616,1441,453,456,1356,262,270,5015,788,815
2014-02-02 20:55:16,523,444646583707,20778,139,20648,1441,454,456,1356,262,270,5015,787,815
2014-02-02 20:56:22,34,444646649218,20811,139,20681,1441,481,456,1356,274,270,5015,830,815
2014-02-02 20:57:26,612,444646713796,20843,139,20713,1441,451,456,1356,263,270,5015,787,815
2014-02-02 20:58:31,983,444646779167,20876,139,20746,1441,463,456,1356,264,270,5015,800,815
2014-02-02 20:59:36,661,444646843845,20908,139,20778,1441,451,456,1356,328,270,5015,878,815
2014-02-02 21:00:42,48,444646909232,20941,139,20811,1441,453,456,1356,330,270,5015,863,815
2014-02-02 21:01:47,834,444646975018,20974,139,20844,1441,476,456,1356,395,270,5015,943,816
2014-02-02 21:02:52,130,444647039314,21006,139,20876,1441,453,457,1356,394,270,5015,927,816
2014-02-02 21:03:57,808,444647104992,21039,139,20909,1441,489,457,1356,328,271,5015,899,816
2014-02-02 21:05:02,157,444647169341,21071,139,20941,1441,452,457,1356,328,271,5015,863,816
2014-02-02 21:06:07,777,444647234961,21104,139,20974,1441,492,457,1356,329,271,5015,902,816
2014-02-02 21:07:12,395,444647299579,21136,139,21006,1441,453,457,1356,328,271,5015,862,816
2014-02-02 21:08:17,937,444647365121,21169,139,21039,1441,463,457,1356,399,271,5015,937,816
2014-02-02 21:09:22,411,444647429595,21201,139,21071,1441,452,457,1356,328,271,5015,862,816
2014-02-02 21:10:27,847,444647495031,21234,139,21104,1441,457,457,1356,330,271,5015,867,816
2014-02-02 21:11:32,427,444647559611,21266,139,21136,1441,452,457,1356,329,271,5015,878,816
2014-02-02 21:12:37,826,444647625010,21299,139,21169,1441,495,457,1356,261,271,5015,829,816
2014-02-02 21:13:42,447,444647689631,21331,139,21201,1441,453,457,1356,283,271,5015,807,816
2014-02-02 21:14:47,977,444647755161,21364,139,21234,1441,452,457,1356,336,271,5015,862,816
2014-02-02 21:15:52,535,444647819719,21396,139,21266,1441,452,457,1356,395,271,5015,926,817
2014-02-02 21:16:57,941,444647885125,21429,139,21299,1441,463,457,1356,344,272,5015,881,817
2014-02-02 21:18:02,551,444647949735,21461,139,21331,1441,453,457,1356,330,272,5015,864,817
2014-02-02 21:19:08,55,444648015239,21494,139,21364,1441,499,457,1356,328,272,5015,908,817
2014-02-02 21:20:12,571,444648079755,21526,139,21396,1441,451,457,1356,297,272,5015,820,817
2014-02-02 21:21:18,127,444648145311,21559,139,21429,1441,480,457,1356,347,272,5015,909,817
2014-02-02 21:22:23,815,444648210999,21592,139,21462,1441,523,457,1356,332,272,5015,934,817
2014-02-02 21:23:28,197,444648275381,21624,139,21494,1441,453,457,1356,330,272,5015,880,817
2014-02-02 21:24:33,823,444648341007,21657,139,21527,1441,497,457,1356,329,272,5015,906,817
2014-02-02 21:25:38,292,444648405476,21689,139,21559,1441,453,457,1356,333,272,5015,866,817
2014-02-02 21:26:43,845,444648471029,21722,139,21592,1441,603,457,1356,328,272,5015,1012,818
2014-02-02 21:27:48,295,444648535479,21754,139,21624,1441,453,457,1356,328,272,5015,862,818
2014-02-02 21:28:53,867,444648601051,21787,139,21657,1441,460,457,1356,329,273,5015,870,818
2014-02-02 21:29:58,345,444648665529,21819,139,21689,1441,453,457,1356,332,273,5015,865,818
2014-02-02 21:31:03,885,444648731069,21852,139,21722,1441,462,457,1356,348,273,5015,882,818
2014-02-02 21:32:08,369,444648795553,21884,139,21754,1441,489,457,1356,334,273,5015,899,818
2014-02-02 21:33:13,815,444648860999,21917,139,21787,1441,461,457,1356,279,273,5015,821,818
2014-02-02 21:34:18,513,444648925697,21949,139,21819,1441,452,457,1356,262,273,5015,787,818
2014-02-02 21:35:23,993,444648991177,21982,139,21852,1441,464,457,1356,266,273,5015,805,818
2014-02-02 21:36:28,644,444649055828,22014,139,21884,1441,452,457,1356,332,273,5015,867,818
2014-02-02 21:37:34,67,444649121251,22047,139,21917,1441,504,457,1356,332,273,5015,933,818
2014-02-02 21:38:38,619,444649185803,22079,139,21949,1441,451,457,1356,343,273,5015,868,818
2014-02-02 21:39:44,145,444649251329,22112,139,21982,1441,452,457,1356,399,273,5015,924,818
2014-02-02 21:40:49,878,444649317062,22145,139,22015,1441,492,457,1356,402,273,5015,966,818
2014-02-02 21:41:54,165,444649381349,22177,139,22047,1441,452,457,1356,400,273,5015,926,818
2014-02-02 21:42:59,837,444649447021,22210,139,22080,1441,509,457,1356,328,274,5015,917,819
2014-02-02 21:44:04,312,444649511496,22242,139,22112,1441,452,457,1356,328,274,5015,861,819
2014-02-02 21:45:09,863,444649577047,22275,139,22145,1441,563,457,1356,331,274,5015,975,819
2014-02-02 21:46:14,344,444649641528,22307,139,22177,1441,453,457,1356,399,274,5015,924,819
2014-02-02 21:47:19,628,444649706812,22340,139,22210,1441,515,457,1356,154,274,5015,742,819
2014-02-02 21:48:24,341,444649771525,22372,139,22242,1441,453,457,1356,155,274,5015,680,819
2014-02-02 21:49:29,674,444649836858,22405,139,22275,1441,452,457,1356,154,274,5015,678,819
2014-02-02 21:50:34,349,444649901533,22437,139,22307,1441,452,457,1356,155,273,5015,679,818
2014-02-02 21:51:39,743,444649966927,22470,139,22340,1441,459,457,1356,154,273,5015,686,818
2014-02-02 21:52:44,487,444650031671,22502,139,22372,1441,453,457,1356,154,273,5015,680,818
2014-02-02 21:53:49,710,444650096894,22535,139,22405,1441,464,457,1356,170,273,5015,705,818
2014-02-02 21:54:54,491,444650161675,22567,139,22437,1441,454,457,1356,154,273,5015,680,818
2014-02-02 21:55:59,731,444650226915,22600,139,22470,1441,461,457,1356,170,273,5015,704,817
2014-02-02 21:57:04,525,444650291709,22632,139,22502,1441,453,457,1356,156,272,5015,681,817
2014-02-02 21:58:09,838,444650357022,22665,139,22535,1441,466,457,1356,155,272,5015,693,817
2014-02-02 21:59:14,566,444650421750,22697,139,22567,1441,452,457,1356,155,272,5015,680,817
2014-02-02 22:00:19,858,444650487042,22730,139,22600,1441,483,457,1356,154,272,5015,710,817
2014-02-02 22:01:24,626,444650551810,22762,139,22632,1441,453,457,1356,155,272,5015,680,817
2014-02-02 22:02:29,847,444650617031,22795,139,22665,1441,527,457,1356,155,272,5015,754,816
2014-02-02 22:03:34,580,444650681764,22827,139,22697,1441,451,457,1356,154,271,5015,679,816
2014-02-02 22:04:39,840,444650747024,22860,139,22730,1441,518,457,1356,155,271,5015,746,816
2014-02-02 22:05:44,647,444650811831,22892,139,22762,1441,453,457,1356,154,271,5015,680,816
2014-02-02 22:06:49,950,444650877134,22925,139,22795,1441,452,457,1356,155,271,5015,678,816
2014-02-02 22:07:55,35,444650942219,22958,139,22827,1441,453,457,1356,155,271,5015,680,815
2014-02-02 22:08:59,911,444651007095,22990,139,22860,1441,452,457,1356,156,271,5015,680,815
2014-02-02 22:10:05,31,444651072215,23023,139,22892,1441,453,457,1356,154,270,5015,680,815
2014-02-02 22:11:09,924,444651137108,23055,139,22925,1441,454,457,1356,154,270,5015,681,815
2014-02-02 22:12:15,550,444651202734,23088,139,22958,1441,476,457,1356,156,270,5015,704,815
2014-02-02 22:13:19,959,444651267143,23120,139,22990,1441,453,457,1356,155,270,5015,680,815
2014-02-02 22:14:25,553,444651332737,23153,139,23023,1441,476,457,1356,155,270,5015,705,814
2014-02-02 22:15:30,14,444651397198,23185,139,23055,1441,453,457,1356,155,270,5015,680,814
2014-02-02 22:16:35,562,444651462746,23218,139,23088,1441,489,457,1356,157,269,5015,721,814
2014-02-02 22:17:40,133,444651527317,23250,139,23120,1441,453,457,1356,155,269,5015,681,814
2014-02-02 22:18:45,572,444651592756,23283,139,23153,1441,488,457,1356,155,269,5015,716,814
2014-02-02 22:19:50,111,444651657295,23315,139,23185,1441,454,457,1356,332,269,5015,866,814
2014-02-02 22:20:55,892,444651723076,23348,139,23218,1441,578,457,1356,399,269,5015,1050,814
2014-02-02 22:22:00,292,444651787476,23380,139,23250,1441,452,457,1356,398,269,5015,922,814
2014-02-02 22:23:05,915,444651853099,23413,139,23283,1441,457,457,1356,345,270,5015,874,814
2014-02-02 22:24:10,321,444651917505,23445,139,23315,1441,452,457,1356,265,270,5015,794,814
2014-02-02 22:25:15,899,444651983083,23478,139,23348,1441,459,457,1356,360,270,5015,901,814
2014-02-02 22:26:20,368,444652047552,23510,139,23380,1441,451,457,1356,331,270,5015,863,814
2014-02-02 22:27:25,889,444652113073,23543,139,23413,1441,468,457,1356,341,270,5015,886,814
2014-02-02 22:28:30,527,444652177711,23575,139,23445,1441,453,457,1356,330,270,5015,864,814
2014-02-02 22:29:36,16,444652243200,23608,139,23478,1441,508,457,1356,343,270,5015,922,814
2014-02-02 22:30:40,579,444652307763,23640,139,23510,1441,453,457,1356,342,270,5015,867,815
2014-02-02 22:31:46,128,444652373312,23673,139,23543,1441,482,457,1356,397,270,5015,953,815
2014-02-02 22:32:51,226,444652438410,23706,139,23575,1441,453,457,1356,329,270,5015,862,815
2014-02-02 22:33:56,216,444652503400,23738,139,23608,1441,452,457,1356,349,270,5015,877,815
2014-02-02 22:35:01,760,444652568944,23771,139,23641,1441,484,457,1356,333,271,5015,895,815
2014-02-02 22:36:06,170,444652633354,23803,139,23673,1441,453,457,1356,334,271,5015,867,815
2014-02-02 22:37:11,821,444652699005,23836,139,23706,1441,553,457,1356,338,271,5015,963,815
2014-02-02 22:38:16,223,444652763407,23868,139,23738,1441,452,457,1356,263,271,5015,788,815
2014-02-02 22:39:21,804,444652828988,23901,139,23771,1441,545,457,1356,328,271,5015,971,815
2014-02-02 22:40:26,253,444652893437,23933,139,23803,1441,453,457,1356,328,271,5015,862,815
2014-02-02 22:41:31,750,444652958934,23966,139,23836,1441,572,457,1356,263,271,5015,905,815
2014-02-02 22:42:36,294,444653023478,23998,139,23868,1441,453,457,1356,332,271,5015,866,816
2014-02-02 22:43:41,862,444653089046,24031,139,23901,1441,459,457,1356,330,271,5015,870,816
2014-02-02 22:44:46,382,444653153566,24063,139,23933,1441,453,457,1356,334,271,5015,861,816
2014-02-02 22:45:51,876,444653219060,24096,139,23966,1441,461,457,1356,340,271,5015,874,816
2014-02-02 22:46:56,491,444653283675,24128,139,23998,1441,453,457,1356,271,271,5015,803,816
2014-02-02 22:48:01,841,444653349025,24161,139,24031,1441,501,457,1356,263,271,5015,836,816
2014-02-02 22:49:06,498,444653413682,24193,139,24063,1441,452,457,1356,260,271,5015,784,816
2014-02-02 22:50:11,981,444653479165,24226,139,24096,1441,467,457,1356,271,271,5015,819,816
2014-02-02 22:51:16,578,444653543762,24258,139,24128,1441,455,457,1356,258,271,5015,785,816
2014-02-02 22:52:21,976,444653609160,24291,139,24161,1441,507,457,1356,264,271,5015,846,816
2014-02-02 22:53:27,353,444653674537,24324,139,24193,1441,453,457,1356,333,272,5015,867,816
2014-02-02 22:54:32,109,444653739293,24356,139,24226,1441,452,457,1356,328,272,5015,861,816
2014-02-02 22:55:37,793,444653804977,24389,139,24259,1441,498,457,1356,330,272,5015,909,816
2014-02-02 22:56:42,171,444653869355,24421,139,24291,1441,453,457,1356,331,272,5015,865,816
2014-02-02 22:57:47,678,444653934862,24454,139,24324,1441,485,457,1356,266,272,5015,826,816
2014-02-02 22:58:52,266,444653999450,24486,139,24356,1441,454,457,1356,276,272,5015,802,816
2014-02-02 22:59:57,821,444654065005,24519,139,24389,1441,579,457,1356,329,272,5015,988,816
2014-02-02 23:01:02,301,444654129485,24551,139,24421,1441,478,457,1356,281,272,5015,831,816
2014-02-02 23:02:07,855,444654195039,24584,139,24454,1441,457,457,1356,334,272,5015,870,816
2014-02-02 23:03:12,330,444654259514,24616,139,24486,1441,453,457,1356,332,272,5015,883,816
2014-02-02 23:04:17,834,444654325018,24649,139,24519,1441,603,457,1356,263,272,5015,937,816
2014-02-02 23:05:22,400,444654389584,24681,139,24551,1441,451,457,1356,333,272,5015,865,816
2014-02-02 23:06:27,854,444654455038,24714,139,24584,1441,457,457,1356,265,272,5015,798,816
2014-02-02 23:07:32,545,444654519729,24746,139,24616,1441,452,457,1356,276,272,5015,800,816
2014-02-02 23:08:37,911,444654585095,24779,139,24649,1441,462,457,1356,333,272,5015,875,816
2014-02-02 23:09:42,564,444654649748,24811,139,24681,1441,453,457,1356,312,272,5015,847,816
2014-02-02 23:10:47,992,444654715176,24844,139,24714,1441,489,457,1356,262,272,5015,823,816
2014-02-02 23:11:52,570,444654779754,24876,139,24746,1441,452,457,1356,263,272,5015,787,816
2014-02-02 23:12:58,72,444654845256,24909,139,24779,1441,464,457,1356,262,272,5015,799,816
2014-02-02 23:14:02,639,444654909823,24941,139,24811,1441,452,457,1356,330,272,5015,862,816
2014-02-02 23:15:08,112,444654975296,24974,139,24844,1441,453,457,1356,328,272,5015,880,816
2014-02-02 23:16:13,797,444655040981,25007,139,24877,1441,503,457,1356,331,272,5015,915,817
2014-02-02 23:17:18,177,444655105361,25039,139,24909,1441,451,457,1356,332,272,5015,864,817
2014-02-02 23:18:23,418,444655170602,25072,139,24941,1441,452,457,1356,330,273,5015,862,817
2014-02-02 23:19:28,193,444655235377,25104,139,24974,1441,455,457,1356,400,273,5015,925,817
2014-02-02 23:20:33,835,444655301019,25137,139,25007,1441,570,457,1356,332,273,5015,1000,817
2014-02-02 23:21:38,315,444655365499,25169,139,25039,1441,452,457,1356,397,273,5015,924,817
2014-02-02 23:22:43,917,444655431101,25202,139,25072,1441,457,457,1356,395,273,5015,926,817
2014-02-02 23:23:48,336,444655495520,25234,139,25104,1441,452,457,1356,395,273,5015,926,817
2014-02-02 23:24:53,924,444655561108,25267,139,25137,1441,456,457,1356,394,273,5015,931,817
2014-02-02 23:25:58,362,444655625546,25299,139,25169,1441,453,457,1356,393,273,5015,928,818
2014-02-02 23:27:03,727,444655690911,25332,139,25202,1441,454,457,1356,153,274,5015,680,818
2014-02-02 23:28:08,459,444655755643,25364,139,25234,1441,453,457,1356,154,273,5015,680,817
2014-02-02 23:29:13,698,444655820882,25397,139,25267,1441,458,457,1356,167,273,5015,697,817
2014-02-02 23:30:18,412,444655885596,25429,139,25299,1441,452,457,1356,154,273,5015,680,817
2014-02-02 23:31:23,805,444655950989,25462,139,25332,1441,452,457,1356,154,273,5015,680,817
2014-02-02 23:32:28,496,444656015680,25494,139,25364,1441,452,457,1356,154,273,5015,680,817
2014-02-02 23:33:33,739,444656080923,25527,139,25397,1441,462,457,1356,155,273,5015,689,817
2014-02-02 23:34:38,528,444656145712,25559,139,25429,1441,452,457,1356,155,272,5015,679,817
2014-02-02 23:35:43,861,444656211045,25592,139,25462,1441,473,457,1356,154,272,5015,701,816
2014-02-02 23:36:48,564,444656275748,25624,139,25494,1441,454,457,1356,154,272,5015,680,816
2014-02-02 23:37:53,849,444656341033,25657,139,25527,1441,491,457,1356,155,272,5015,720,816
2014-02-02 23:38:58,647,444656405831,25689,139,25559,1441,453,457,1356,156,272,5015,681,816
2014-02-02 23:40:03,847,444656471031,25722,139,25592,1441,527,457,1356,155,272,5015,754,816
2014-02-02 23:41:08,627,444656535811,25754,139,25624,1441,452,457,1356,155,272,5015,680,816
2014-02-02 23:42:13,873,444656601057,25787,139,25657,1441,530,457,1356,154,271,5015,757,815
2014-02-02 23:43:19,91,444656666275,25820,139,25689,1441,454,457,1356,154,271,5015,680,815
2014-02-02 23:44:23,931,444656731115,25852,139,25722,1441,452,457,1356,155,271,5015,680,815
2014-02-02 23:45:29,263,444656796447,25885,139,25754,1441,454,457,1356,154,271,5015,680,815
2014-02-02 23:46:34,38,444656861222,25917,139,25787,1441,453,457,1356,156,271,5015,682,815
2014-02-02 23:47:39,216,444656926400,25950,139,25819,1441,453,457,1356,155,271,5015,680,815
2014-02-02 23:48:43,996,444656991180,25982,139,25852,1441,453,457,1356,155,271,5015,681,814
2014-02-02 23:49:49,217,444657056401,26015,139,25884,1441,452,457,1356,155,270,5015,679,814
2014-02-02 23:50:54,37,444657121221,26047,139,25917,1441,452,457,1356,156,270,5015,679,814
2014-02-02 23:51:59,573,444657186757,26080,139,25950,1441,495,457,1356,154,270,5015,722,814
2014-02-02 23:53:04,75,444657251259,26112,139,25982,1441,453,457,1356,155,270,5015,681,814
2014-02-02 23:54:09,438,444657316622,26145,139,26014,1441,452,457,1356,157,270,5015,682,814
2014-02-02 23:55:14,243,444657381427,26177,139,26047,1441,453,457,1356,155,270,5015,681,814
2014-02-02 23:56:19,630,444657446814,26210,139,26080,1441,559,457,1356,157,270,5015,788,813
2014-02-02 23:57:24,318,444657511502,26242,139,26112,1441,451,457,1356,156,269,5015,679,813
2014-02-02 23:58:29,669,444657576853,26275,139,26145,1441,599,457,1356,157,269,5015,827,813
2014-02-02 23:59:34,395,444657641579,26307,139,26177,1441,453,457,1356,331,269,5015,881,813
