'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-24 07:50:09,268,446500276452,0,0,0,0,0,14.0301,0,Fixed,5.07038,4.11122,-580.586,143.275,4.2,0
2014-02-24 07:51:09,850,446500337034,0,0,0,0,0,14.0301,0,Fixed,4.96884,4.10056,-450.526,133.642,4.2,0
2014-02-24 07:52:09,971,446500397155,0,0,0,0,0,14.0301,0,Fixed,5.01838,4.11081,-545.04,124.576,4.2,0
2014-02-24 07:53:13,509,446500460693,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-24 07:54:17,819,446500525003,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-24 07:55:17,941,446500585125,0,0,0,0,0,14.0301,0,Fixed,4.72406,4.10172,-460.997,97.9248,4.2,0
2014-02-24 07:56:18,103,446500645287,0,0,0,0,0,14.6425,0,Fixed,5.01284,4.10378,-421.042,90.5434,4.2,0
2014-02-24 07:57:21,310,446500708494,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-24 07:58:21,847,446500769031,0,0,0,0,0,14.0301,0,Full,5.32824,4.04803,5.78657,0.0135253,4.2,0
2014-02-24 07:59:21,975,446500829159,0,0,0,0,0,14.0301,0,Full,5.3227,4.035,6.06212,0.114923,4.2,0
2014-02-24 08:00:22,96,446500889280,0,0,0,0,0,13.4183,0,Full,5.27224,4.02962,6.06212,0.216506,4.2,0
2014-02-24 08:01:24,457,446500951641,0,0,0,0,0,14.0301,0,Full,5.32778,4.02641,6.06212,0.321859,4.2,0
2014-02-24 08:02:29,883,446501017067,0,0,0,0,0,14.0301,0,Full,5.33209,4.02425,6.06212,0.432402,4.2,0
2014-02-24 08:03:35,53,446501082237,0,0,0,0,0,14.0301,0,Full,5.25301,4.02288,6.06212,0.542493,4.2,0
2014-02-24 08:04:40,41,446501147225,0,0,0,0,0,14.0301,0,Full,5.20747,4.02191,6.06212,0.652302,4.2,0
2014-02-24 08:05:45,175,446501212359,0,0,0,0,0,13.4183,0,Full,5.28732,4.02106,6.33768,0.764237,4.2,0
2014-02-24 08:06:50,17,446501277201,0,0,0,0,0,14.0301,0,Full,5.32624,4.02047,6.61323,0.879006,4.2,0
2014-02-24 08:07:55,201,446501342385,0,0,0,0,0,13.4183,0,Full,5.24131,4.02,6.61323,0.999131,4.2,0
2014-02-24 08:08:59,983,446501407167,0,0,0,0,0,13.4183,0,Full,5.25501,4.01966,6.61323,1.11855,4.2,0
2014-02-24 08:10:05,625,446501472809,0,0,0,0,0,13.4183,0,Full,5.28147,4.01931,6.61323,1.2389,4.2,0
2014-02-24 08:11:10,283,446501537467,0,0,0,0,0,13.4183,0,Full,5.29609,4.01894,6.61323,1.35872,4.2,0
2014-02-24 08:12:15,720,446501602904,0,0,0,0,0,13.4183,0,Full,5.23501,4.01872,6.61323,1.47871,4.2,0
2014-02-24 08:13:20,324,446501667508,0,0,0,0,0,13.4183,0,Full,5.25439,4.01844,6.61323,1.59842,4.2,0
2014-02-24 08:14:25,854,446501733038,0,0,0,0,0,14.0301,0,Full,5.25501,4.01828,6.61323,1.71913,4.2,0
2014-02-24 08:15:30,357,446501797541,0,0,0,0,0,13.4183,0,Full,5.26916,4.01809,6.61323,1.83811,4.2,0
2014-02-24 08:16:35,856,446501863040,0,0,0,0,0,1698.89,0,Full,5.22593,4.018,6.61323,1.95885,4.2,0
2014-02-24 08:17:40,394,446501927578,0,0,0,0,0,14.0301,0,Full,5.24532,4.01775,6.88878,2.08125,4.2,0
2014-02-24 08:18:45,904,446501993088,0,0,0,0,0,14.0301,0,Full,5.20362,4.01766,6.88878,2.20701,4.2,0
2014-02-24 08:19:50,420,446502057604,0,0,0,0,0,14.0301,0,Full,5.22624,4.01744,6.88878,2.33088,4.2,0
2014-02-24 08:20:55,842,446502123026,0,0,0,0,0,14.6425,0,Full,5.20501,4.01737,7.16433,2.46071,4.2,0
2014-02-24 08:22:01,49,446502188233,0,0,0,0,0,14.6425,0,Full,5.14162,4.01731,7.16433,2.5909,4.2,0
2014-02-24 08:23:05,909,446502253093,0,0,0,0,0,14.6425,0,Full,5.16454,4.01709,7.16433,2.72045,4.2,0
2014-02-24 08:24:11,50,446502318234,0,0,0,0,0,14.6425,0,Full,5.14469,4.017,7.16433,2.85051,4.2,0
2014-02-24 08:25:15,914,446502383098,0,0,0,0,0,14.6425,0,Full,5.1587,4.01691,7.16433,2.98006,4.2,0
2014-02-24 08:26:21,201,446502448385,0,0,0,0,0,14.0301,0,Full,5.13269,4.01684,7.16433,3.11043,4.2,0
2014-02-24 08:27:25,939,446502513123,0,0,0,0,0,14.0301,0,Full,5.15377,4.01681,7.71543,3.24717,4.2,0
2014-02-24 08:28:31,256,446502578440,0,0,0,0,0,14.6425,0,Full,5.11992,4.01662,7.71543,3.38763,4.2,0
2014-02-24 08:29:36,10,446502643194,0,0,0,0,0,14.6425,0,Full,5.10962,4.01656,7.71543,3.52694,4.2,0
2014-02-24 08:30:41,799,446502708983,0,0,0,0,0,14.6425,0,Full,5.10608,4.01653,7.71543,3.66742,4.2,0
2014-02-24 08:31:46,301,446502773485,0,0,0,0,0,15.2553,0,Full,5.13316,4.01638,7.71543,3.80719,4.2,0
2014-02-24 08:32:51,721,446502838905,0,0,0,0,0,15.2553,0,Full,5.14485,4.01631,7.71543,3.94736,4.2,0
2014-02-24 08:33:56,291,446502903475,0,0,0,0,0,14.6425,0,Full,5.11916,4.01625,7.71543,4.08677,4.2,0
2014-02-24 08:35:01,811,446502968995,0,0,0,0,0,14.6425,0,Full,5.06654,4.01619,7.71543,4.22674,4.2,0
2014-02-24 08:36:06,351,446503033535,0,0,0,0,0,14.6425,0,Full,5.09177,4.01619,7.71543,4.36652,4.2,0
2014-02-24 08:37:11,941,446503099125,0,0,0,0,0,15.2553,0,Full,5.16393,4.01606,7.71543,4.5076,4.2,0
2014-02-24 08:38:16,397,446503163581,0,0,0,0,0,15.2553,0,Full,5.20839,4.01603,7.71543,4.64624,4.2,0
2014-02-24 08:39:21,971,446503229155,0,0,0,0,0,15.2553,0,Full,4.19958,3.99259,296.769,4.99818,4.2,0
2014-02-24 08:40:26,463,446503293647,0,0,0,0,0,15.2553,0,Full,4.2045,3.969,410.296,12.3803,4.2,0
2014-02-24 08:41:31,991,446503359175,0,0,0,0,0,15.2553,0,Full,4.19742,3.96716,370.892,19.9517,4.2,0
2014-02-24 08:42:37,252,446503424436,0,0,0,0,0,15.8684,0,Full,4.19742,3.95672,451.077,27.491,4.2,0
2014-02-24 08:43:42,51,446503489235,0,0,0,0,0,15.2553,0,Full,4.19927,3.96109,375.301,35.0132,4.2,0
2014-02-24 08:44:47,828,446503555012,0,0,0,0,0,15.2553,0,Full,4.20358,3.95113,469.539,42.626,4.2,0
2014-02-24 08:45:52,316,446503619500,0,0,0,0,0,1699.76,0,Full,4.20096,3.95784,384.118,50.1707,4.2,0
2014-02-24 08:46:57,876,446503685060,0,0,0,0,0,16.4818,0,Full,4.20434,3.95709,357.114,57.7463,4.2,0
2014-02-24 08:48:02,418,446503749602,0,0,0,0,0,15.8684,0,Full,4.19865,3.95503,390.18,65.2905,4.2,0
2014-02-24 08:49:07,961,446503815145,0,0,0,0,0,15.8684,0,Full,4.20404,3.95216,407.265,72.9106,4.2,0
2014-02-24 08:50:12,424,446503879608,0,0,0,0,0,17.0962,0,Full,4.20234,3.95141,399.549,80.3815,4.2,0
2014-02-24 08:51:17,980,446503945164,0,0,0,0,0,16.4818,0,Full,4.19958,3.94956,417.736,88.0026,4.2,0
2014-02-24 08:52:23,249,446504010433,0,0,0,0,0,16.4818,0,Full,4.20388,3.94491,438.402,95.5703,4.2,0
2014-02-24 08:53:28,306,446504075490,0,0,0,0,0,16.4818,0,Full,4.20265,3.94806,405.336,103.07,4.2,0
2014-02-24 08:54:33,869,446504141053,0,0,0,0,0,15.8684,0,Full,4.20604,3.94691,364.554,110.609,4.2,0
2014-02-24 08:55:38,449,446504205633,0,0,0,0,0,15.8684,0,Full,4.19696,3.94694,391.007,118.14,4.2,0
2014-02-24 08:56:43,968,446504271152,0,0,0,0,0,15.8684,0,Full,4.20142,3.94559,381.363,125.736,4.2,0
2014-02-24 08:57:48,393,446504335577,0,0,0,0,0,16.4818,0,Full,4.19742,3.94509,378.883,133.176,4.2,0
2014-02-24 08:58:54,27,446504401211,0,0,0,0,0,16.4818,0,Full,4.19804,3.94197,404.509,140.826,4.2,0
2014-02-24 08:59:58,428,446504465612,0,0,0,0,0,16.4818,0,Full,4.19696,3.94028,416.082,148.281,4.2,0
2014-02-24 09:01:03,987,446504531171,0,0,0,0,0,15.8684,0,Full,4.19542,3.93881,412.776,155.853,4.2,0
2014-02-24 09:02:08,450,446504595634,0,0,0,0,0,16.4818,0,Full,4.20096,3.93988,367.034,163.323,4.2,0
2014-02-24 09:03:14,54,446504661238,0,0,0,0,0,16.4818,0,Full,4.19773,3.93847,385.22,170.904,4.2,0
2014-02-24 09:04:18,457,446504725641,0,0,0,0,0,15.8684,0,Full,4.19742,3.93747,385.772,178.307,4.2,0
2014-02-24 09:05:24,64,446504791248,0,0,0,0,0,16.4818,0,Full,4.19727,3.93547,370.616,185.899,4.2,0
2014-02-24 09:06:29,247,446504856431,0,0,0,0,0,15.8684,0,Full,4.20865,3.92569,449.975,193.461,4.2,0
2014-02-24 09:07:34,344,446504921528,0,0,0,0,0,15.8684,0,Full,4.19558,3.93231,373.923,201.005,4.2,0
2014-02-24 09:08:39,932,446504987116,0,0,0,0,0,15.2553,0,Full,4.19742,3.92906,393.487,208.604,4.2,0
2014-02-24 09:09:44,415,446505051599,0,0,0,0,0,15.8684,0,Full,4.20065,3.92756,401.754,216.067,4.2,0
2014-02-24 09:10:50,23,446505117207,0,0,0,0,0,15.2553,0,Full,4.19927,3.92509,401.478,223.678,4.2,0
2014-02-24 09:11:54,420,446505181604,0,0,0,0,0,15.8684,0,Full,5.47225,3.96744,8.26653,227.95,4.2,0
2014-02-24 09:13:00,14,446505247198,0,0,0,0,0,15.2553,0,Full,5.41025,3.97228,7.99098,228.097,4.2,0
2014-02-24 09:14:04,434,446505311618,0,0,0,0,0,15.2553,0,Full,5.38655,3.97453,7.71543,228.237,4.2,0
2014-02-24 09:15:09,891,446505377075,0,0,0,0,0,15.2553,0,Full,5.41455,3.976,7.71543,228.377,4.2,0
2014-02-24 09:16:15,253,446505442437,0,0,0,0,0,15.2553,0,Full,5.39009,3.97684,7.71543,228.518,4.2,0
2014-02-24 09:17:19,982,446505507166,0,0,0,0,0,14.6425,0,Full,5.34824,3.97741,7.43988,228.653,4.2,0
2014-02-24 09:18:25,782,446505572966,0,0,0,0,0,14.6425,0,Full,5.33886,3.97791,7.43988,228.788,4.2,0
2014-02-24 09:19:30,26,446505637210,0,0,0,0,0,14.6425,0,Full,5.39963,3.97819,7.43988,228.922,4.2,0
2014-02-24 09:20:35,803,446505702987,0,0,0,0,0,14.6425,0,Full,5.37301,3.9785,7.43988,229.058,4.2,0
2014-02-24 09:21:40,300,446505767484,0,0,0,0,0,14.0301,0,Full,5.37686,3.97875,7.43988,229.192,4.2,0
2014-02-24 09:22:45,696,446505832880,0,0,0,0,0,14.6425,0,Full,5.09931,3.97891,7.43988,229.327,4.2,0
2014-02-24 09:23:50,411,446505897595,0,0,0,0,0,14.6425,0,Full,5.13623,3.97909,7.43988,229.462,4.2,0
2014-02-24 09:24:57,494,446505964678,0,0,0,0,0,14.0301,0,Full,5.26008,3.97931,7.43988,229.601,4.2,0
2014-02-24 09:25:57,937,446506025121,0,0,0,0,0,14.0301,0,Full,5.22516,3.97941,7.43988,229.727,4.2,0
2014-02-24 09:26:58,274,446506085458,0,0,0,0,0,14.0301,0,Full,5.19516,3.97947,7.43988,229.852,4.2,0
2014-02-24 09:27:58,406,446506145590,0,0,0,0,0,14.0301,0,Full,5.13669,3.97966,7.43988,229.976,4.2,0
2014-02-24 09:28:58,576,446506205760,0,0,0,0,0,14.0301,0,Full,5.21424,3.97972,7.43988,230.101,4.2,0
2014-02-24 09:29:58,713,446506265897,0,0,0,0,0,14.0301,0,Full,5.20962,3.97981,7.43988,230.226,4.2,0
2014-02-24 09:31:03,909,446506331093,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-24 09:32:04,25,446506391209,0,0,0,0,0,13.4183,0,Full,5.03346,3.97997,7.71543,230.487,4.2,0
2014-02-24 09:33:04,141,446506451325,0,0,0,0,0,13.4183,0,Full,5.05331,3.98003,7.71543,230.617,4.2,0
2014-02-24 09:34:04,379,446506511563,0,0,0,0,0,14.0301,0,Full,5.12854,3.98013,7.71543,230.746,4.2,0
2014-02-24 09:35:04,538,446506571722,0,0,0,0,0,13.4183,0,Full,5.17623,3.98016,7.71543,230.876,4.2,0
2014-02-24 09:36:04,670,446506631854,0,0,0,0,0,13.4183,0,Full,5.057,3.98022,7.71543,231.005,4.2,0
2014-02-24 09:37:05,8,446506692192,0,0,0,0,0,13.4183,0,Full,5.08992,3.98028,7.71543,231.134,4.2,0
2014-02-24 09:38:05,182,446506752366,0,0,0,0,0,13.4183,0,Full,5.28609,3.98034,7.71543,231.264,4.2,0
2014-02-24 09:39:07,214,446506814398,0,0,0,0,0,14.0301,0,Full,5.2907,3.98041,7.71543,231.397,4.2,0
2014-02-24 09:40:12,5,446506879189,0,0,0,0,0,13.4183,0,Full,5.21547,3.98034,7.71543,231.537,4.2,0
2014-02-24 09:41:17,708,446506944892,0,0,0,0,0,14.0301,0,Full,5.27224,3.98041,7.71543,231.677,4.2,0
2014-02-24 09:42:22,34,446507009218,0,0,0,0,0,13.4183,0,Full,5.30363,3.98044,7.71543,231.816,4.2,0
2014-02-24 09:43:27,251,446507074435,0,0,0,0,0,14.0301,0,Full,5.28701,3.9805,7.71543,231.956,4.2,0
2014-02-24 09:44:32,275,446507139459,0,0,0,0,0,13.4183,0,Full,5.17362,3.98063,7.71543,232.096,4.2,0
2014-02-24 09:45:37,280,446507204464,0,0,0,0,0,13.4183,0,Full,5.27701,3.98059,7.71543,232.236,4.2,0
2014-02-24 09:46:42,288,446507269472,0,0,0,0,0,14.0301,0,Full,5.27947,3.98066,7.71543,232.376,4.2,0
2014-02-24 09:47:47,829,446507335013,0,0,0,0,0,13.4183,0,Full,5.28593,3.98069,7.71543,232.517,4.2,0
2014-02-24 09:48:52,367,446507399551,0,0,0,0,0,14.0301,0,Full,5.17593,3.98072,7.71543,232.655,4.2,0
2014-02-24 09:49:57,655,446507464839,0,0,0,0,0,14.0301,0,Full,5.28209,3.98072,7.71543,232.795,4.2,0
2014-02-24 09:51:02,386,446507529570,0,0,0,0,0,14.0301,0,Full,5.27439,3.98072,7.71543,232.935,4.2,0
2014-02-24 09:52:07,882,446507595066,0,0,0,0,0,14.0301,0,Full,5.26855,3.98075,7.71543,233.076,4.2,0
2014-02-24 09:53:12,429,446507659613,0,0,0,0,0,14.0301,0,Full,5.18331,3.98078,7.71543,233.215,4.2,0
2014-02-24 09:54:17,827,446507725011,0,0,0,0,0,14.0301,0,Full,5.25901,3.98081,7.71543,233.355,4.2,0
2014-02-24 09:55:22,462,446507789646,0,0,0,0,0,14.6425,0,Full,5.25162,3.98088,7.71543,233.494,4.2,0
2014-02-24 09:56:27,920,446507855104,0,0,0,0,0,14.0301,0,Full,5.23608,3.98084,7.71543,233.635,4.2,0
2014-02-24 09:57:32,481,446507919665,0,0,0,0,0,14.0301,0,Full,5.14439,3.98091,7.71543,233.774,4.2,0
2014-02-24 09:58:37,930,446507985114,0,0,0,0,0,14.0301,0,Full,5.22116,3.98091,7.71543,233.915,4.2,0
2014-02-24 09:59:43,50,446508050234,0,0,0,0,0,14.0301,0,Full,5.19054,3.98088,7.71543,234.055,4.2,0
2014-02-24 10:00:47,862,446508115046,0,0,0,0,0,14.6425,0,Full,5.23408,3.98094,7.71543,234.194,4.2,0
2014-02-24 10:01:53,49,446508180233,0,0,0,0,0,1699.2,0,Full,5.08885,3.98097,7.71543,234.334,4.2,0
2014-02-24 10:02:57,946,446508245130,0,0,0,0,0,14.6425,0,Full,5.20777,3.98094,7.71543,234.474,4.2,0
2014-02-24 10:04:03,180,446508310364,0,0,0,0,0,14.6425,0,Full,5.20254,3.98097,7.71543,234.614,4.2,0
2014-02-24 10:05:08,2,446508375186,0,0,0,0,0,14.6425,0,Full,5.25747,3.98094,7.71543,234.754,4.2,0
2014-02-24 10:06:13,260,446508440444,0,0,0,0,0,14.6425,0,Full,5.15685,3.98097,7.71543,234.894,4.2,0
2014-02-24 10:07:18,229,446508505413,0,0,0,0,0,14.6425,0,Full,5.22531,3.981,7.71543,235.034,4.2,0
2014-02-24 10:08:23,691,446508570875,0,0,0,0,0,15.2553,0,Full,5.21162,3.98094,7.71543,235.174,4.2,0
2014-02-24 10:09:28,321,446508635505,0,0,0,0,0,15.2553,0,Full,5.23208,3.98097,7.71543,235.314,4.2,0
2014-02-24 10:10:33,781,446508700965,0,0,0,0,0,1699.45,0,Full,5.17639,3.98106,7.71543,235.453,4.2,0
2014-02-24 10:11:38,318,446508765502,0,0,0,0,0,15.2553,0,Full,5.19224,3.981,7.71543,235.593,4.2,0
2014-02-24 10:12:43,787,446508830971,0,0,0,0,0,15.8684,0,Full,5.1807,3.981,7.71543,235.734,4.2,0
2014-02-24 10:13:48,360,446508895544,0,0,0,0,0,15.2553,0,Full,5.18962,3.98097,7.71543,235.873,4.2,0
2014-02-24 10:14:53,988,446508961172,0,0,0,0,0,15.8684,0,Full,5.10654,3.98103,7.99098,236.016,4.2,0
2014-02-24 10:15:59,233,446509026417,0,0,0,0,0,15.8684,0,Full,5.18931,3.98103,7.99098,236.161,4.2,0
2014-02-24 10:17:03,996,446509091180,0,0,0,0,0,15.8684,0,Full,5.22685,3.981,11.8487,236.306,4.2,0
2014-02-24 10:18:09,723,446509156907,0,0,0,0,0,15.2553,0,Full,5.21593,3.98094,9.36874,236.549,4.2,0
2014-02-24 10:19:14,244,446509221428,0,0,0,0,0,15.8684,0,Full,4.19988,3.94022,377.505,238.519,4.2,0
2014-02-24 10:20:19,854,446509287038,0,0,0,0,0,15.8684,0,Full,4.20034,3.92747,415.531,246.121,4.2,0
2014-02-24 10:21:24,303,446509351487,0,0,0,0,0,15.8684,0,Full,4.19711,3.92788,383.016,253.763,4.2,0
2014-02-24 10:22:29,906,446509417090,0,0,0,0,0,16.4818,0,Full,4.20265,3.92181,412.5,261.464,4.2,0
2014-02-24 10:23:34,339,446509481523,0,0,0,0,0,16.4818,0,Full,4.19804,3.92241,381.914,269.017,4.2,0
2014-02-24 10:24:39,997,446509547181,0,0,0,0,0,15.8684,0,Full,4.20358,3.91981,378.056,276.734,4.2,0
2014-02-24 10:25:44,433,446509611617,0,0,0,0,0,15.8684,0,Fixed,4.20065,3.91622,395.416,284.328,4.2,0
2014-02-24 10:26:50,22,446509677206,0,0,0,0,0,16.4818,0,Fixed,4.19773,3.91459,410.571,292.057,4.2,0
2014-02-24 10:27:54,480,446509741664,0,0,0,0,0,16.4818,0,Fixed,4.20358,3.91281,390.18,299.706,4.2,0
2014-02-24 10:28:59,980,446509807164,0,0,0,0,0,16.4818,0,Fixed,4.19804,3.91328,371.443,307.387,4.2,0
2014-02-24 10:30:05,248,446509872432,0,0,0,0,0,17.0962,0,Fixed,4.2025,3.90197,459.068,315.143,4.2,0
2014-02-24 10:31:10,331,446509937515,0,0,0,0,0,16.4818,0,Fixed,4.19958,3.90759,386.598,322.843,4.2,0
2014-02-24 10:32:15,871,446510003055,0,0,0,0,0,16.4818,0,Fixed,4.19527,3.90203,416.633,330.559,4.2,0
2014-02-24 10:33:20,425,446510067609,0,0,0,0,0,17.0962,0,Fixed,4.20388,3.90416,380.812,338.237,4.2,0
2014-02-24 10:34:25,970,446510133154,0,0,0,0,0,17.0962,0,Fixed,4.20019,3.89872,427.104,345.99,4.2,0
2014-02-24 10:35:30,438,446510197622,0,0,0,0,0,16.4818,0,Fixed,4.19804,3.89753,430.411,353.628,4.2,0
2014-02-24 10:36:36,75,446510263259,0,0,0,0,0,17.0962,0,Fixed,4.20188,3.89853,370.065,361.393,4.2,0
2014-02-24 10:37:41,258,446510328442,0,0,0,0,0,16.4818,0,Fixed,4.20311,3.88653,471.192,369.147,4.2,0
2014-02-24 10:38:46,290,446510393474,0,0,0,0,0,16.4818,0,Fixed,4.20142,3.89369,374.198,376.859,4.2,0
2014-02-24 10:39:51,863,446510459047,0,0,0,0,0,17.0962,0,Fixed,4.20896,3.88638,411.398,384.565,4.2,0
2014-02-24 10:40:56,317,446510523501,0,0,0,0,0,16.4818,0,Fixed,4.20296,3.88681,397.896,392.333,4.2,0
2014-02-24 10:42:01,870,446510589054,0,0,0,0,0,17.0962,0,Fixed,4.20542,3.88306,413.327,400.057,4.2,0
2014-02-24 10:43:06,362,446510653546,0,0,0,0,0,17.0962,0,Fixed,4.20096,3.88172,439.78,407.795,4.2,0
2014-02-24 10:44:11,962,446510719146,0,0,0,0,0,16.4818,0,Fixed,4.19665,3.88119,395.967,415.666,4.2,0
2014-02-24 10:45:16,414,446510783598,0,0,0,0,0,16.4818,0,Fixed,4.2005,3.87819,415.531,423.376,4.2,0
2014-02-24 10:46:22,18,446510849202,0,0,0,0,0,15.8684,0,Fixed,4.20081,3.878,381.087,431.238,4.2,0
2014-02-24 10:47:26,425,446510913609,0,0,0,0,0,15.8684,0,Fixed,4.19942,3.8755,391.834,438.954,4.2,0
2014-02-24 10:48:32,29,446510979213,0,0,0,0,0,16.4818,0,Fixed,4.2005,3.87475,380.261,446.805,4.2,0
2014-02-24 10:49:37,251,446511044435,0,0,0,0,0,15.8684,0,Fixed,4.20096,3.86581,438.402,454.637,4.2,0
2014-02-24 10:50:42,316,446511109500,0,0,0,0,0,16.4818,0,Fixed,4.20004,3.87097,382.189,462.383,4.2,0
2014-02-24 10:51:47,803,446511174987,0,0,0,0,0,16.4818,0,Fixed,4.6516,4.11344,-1836.27,453.627,4.2,0
2014-02-24 10:52:52,364,446511239548,0,0,0,0,0,17.0962,0,Fixed,5.13716,4.11828,-1329.53,426.657,4.2,0
2014-02-24 10:53:57,844,446511305028,0,0,0,0,0,16.4818,0,Fixed,5.20193,4.10441,-1261.2,403.457,4.2,0
2014-02-24 10:55:02,363,446511369547,0,0,0,0,0,15.8684,0,Fixed,4.98346,4.10025,-994.74,382.898,4.2,0
2014-02-24 10:56:07,917,446511435101,0,0,0,0,0,15.8684,0,Fixed,5.19285,4.10556,-1137.2,363.216,4.2,0
2014-02-24 10:57:12,455,446511499639,0,0,0,0,0,15.8684,0,Fixed,5.23208,4.12088,-1303.08,344.133,4.2,0
2014-02-24 10:58:17,973,446511565157,0,0,0,0,0,15.8684,0,Fixed,5.12485,4.113,-1113.5,325.618,4.2,0
2014-02-24 10:59:23,15,446511630199,0,0,0,0,0,15.8684,0,Fixed,5.07608,4.09922,-1061.42,308.453,4.2,0
